NEWID,STATE,PSU,st_wgt,CALADJ45
05344164,NA,NA,33779.840387762524,0.9441287527326772
05345464,NA,NA,30625.53762988361,1.2169920636023113
05345684,NA,NA,35872.61133091245,1.1150428839005455
05345894,NA,NA,78946.85775810765,2.446003179853886
05346414,NA,NA,19251.783623214775,1.5036822693268186
05346434,NA,NA,24917.80013436238,0.9441287527326772
05346484,NA,NA,36130.56806084194,1.091439618965882
05346944,NA,NA,43803.860497319016,1.785310073491803
05346984,NA,NA,31488.239557493973,1.091439618965882
05348184,NA,NA,52285.202501579355,1.5036822693268186
05348774,NA,NA,21348.763496706564,0.6495443350681331
05349404,NA,NA,31079.648518714246,1.0598037883190652
05349584,NA,NA,26097.06394721893,1.8859295384422183
05350684,NA,NA,31202.131693053398,1.0639804163813746
05350934,NA,NA,3177.9258019625004,0.25
05351984,NA,NA,32475.91601090544,1.2998001502295427
05352284,NA,NA,27489.744692150278,0.9441287527326772
05352484,NA,NA,86555.549,2.409133110423998
05352854,NA,NA,35872.61133091245,1.1150428839005455
05353154,NA,NA,18768.233175281668,1.350670622105882
05353614,NA,NA,9252.934205333411,0.6686722295808407
05353694,NA,NA,15333.738988096584,1.1976589748849453
05353774,NA,NA,26030.909815998184,0.7920004364777137
05353824,NA,NA,42796.10903678053,1.4698222009404456
05353954,NA,NA,18690.272822092036,1.350670622105882
05355884,NA,NA,26905.353673504025,0.9993678483141577
05356984,NA,NA,22104.982609028437,0.7772902106568671
05357164,NA,NA,14254.360707553946,1.0406758938063576
05357544,NA,NA,40409.981865522415,1.1247462055536188
05357964,NA,NA,11387.69053687759,0.321546084
05358084,NA,NA,30129.63615925435,0.8386094816277478
05358164,NA,NA,23153.891969362427,0.8025559822890699
05359484,NA,NA,58280.65506850277,1.8576181116994277
05359624,NA,NA,6879.625514962282,0.5022645756426184
05359674,NA,NA,8853.855721,0.25
05360154,NA,NA,32495.258961533404,0.9441287527326772
05360554,NA,NA,7315.790318744566,0.5341078975800562
05361784,NA,NA,10992.78125652668,0.8025559822890699
05362004,NA,NA,35393.03496653791,0.9993678483141577
05363014,NA,NA,12658.802733664312,0.9993678483141577
05363544,NA,NA,32907.93750393545,0.9561188611352229
05363654,NA,NA,7574.521059223133,0.5529971939944527
05363864,NA,NA,18674.997674200138,0.6566796786470548
05364024,NA,NA,14526.720503984918,1.0605602141489399
05364224,NA,NA,9005.076650548779,0.6574385470081697
05364334,NA,NA,34575.35822274001,1.0045646927375844
05364684,NA,NA,25950.86752,0.7539856880818502
05366244,NA,NA,95354.58478597966,2.6540399789606526
05366664,NA,NA,13527.916319544107,0.43118428128856956
